timestamps,TP9,AF7,AF8,TP10,Right AUX
1706612763.136,-39.062,-137.695,-55.176,-49.805,-100.586
1706612763.140,-46.875,-137.695,-56.152,-62.500,-77.148
1706612763.144,-51.270,-128.906,-56.641,-55.176,-100.586
1706612763.148,-36.133,-134.277,-51.270,-41.992,-45.410
1706612763.152,-38.086,-155.762,-57.617,-40.039,58.594
1706612763.155,-59.570,-169.434,-68.848,-50.781,104.980
1706612763.159,-83.008,-132.324,-62.988,-72.754,-52.734
1706612763.163,-83.496,-129.395,-57.617,-76.660,-99.609
1706612763.167,-73.242,-159.180,-54.688,-47.363,156.250
1706612763.171,-62.012,-149.414,-53.223,-38.574,123.047
1706612763.172,-51.758,-119.141,-54.688,-54.199,9.766
1706612763.176,-50.781,-127.930,-56.641,-65.918,-8.789
1706612763.180,-59.570,-136.719,-56.641,-68.848,-27.832
1706612763.184,-58.105,-134.766,-56.152,-55.176,78.125
1706612763.188,-47.852,-130.371,-56.152,-46.387,118.652
1706612763.192,-36.621,-126.953,-56.152,-49.805,127.930
1706612763.196,-18.066,-156.250,-60.059,-57.129,266.602
1706612763.199,-42.969,-160.645,-62.012,-64.453,343.750
1706612763.203,-79.102,-105.957,-55.664,-62.500,136.230
1706612763.207,-68.359,-113.770,-54.688,-47.363,6.348
1706612763.211,-47.363,-129.883,-59.570,-58.594,-0.977
1706612763.215,-57.617,-129.395,-59.082,-74.707,-112.305
1706612763.220,-58.105,-136.719,-59.570,-64.453,-110.352
1706612763.224,-55.176,-145.508,-62.988,-67.871,-74.219
1706612763.228,-58.594,-145.996,-58.105,-64.941,-17.578
1706612763.232,-48.828,-124.512,-54.199,-56.641,-47.852
1706612763.236,-50.781,-125.488,-55.664,-65.430,-79.590
1706612763.240,-38.086,-150.879,-62.012,-72.754,65.918
1706612763.244,-47.852,-152.344,-66.895,-56.641,260.742
1706612763.247,-69.336,-119.629,-62.012,-48.828,125.977
1706612763.251,-48.828,-122.070,-56.152,-53.223,-85.938
1706612763.255,-38.574,-144.043,-54.199,-54.199,-32.227
1706612763.259,-45.410,-135.254,-53.711,-65.430,-8.789
1706612763.263,-55.664,-118.652,-51.270,-71.289,-37.598
1706612763.277,-65.430,-130.859,-50.781,-66.895,-3.418
1706612763.281,-53.711,-145.508,-56.641,-60.547,-18.066
1706612763.285,-52.246,-141.602,-61.035,-60.547,51.758
1706612763.289,-64.453,-139.648,-60.547,-72.754,87.402
1706612763.293,-53.711,-133.301,-57.129,-67.383,93.262
1706612763.297,-41.016,-156.250,-58.594,-46.875,277.344
1706612763.301,-39.062,-189.453,-65.430,-46.387,563.477
1706612763.304,-50.293,-142.578,-62.988,-80.566,294.922
1706612763.308,-43.457,-119.629,-57.129,-97.168,-142.090
1706612763.312,-47.852,-134.277,-56.152,-70.801,-76.660
1706612763.316,-64.453,-131.348,-53.223,-60.059,-25.879
1706612763.320,-56.641,-133.789,-50.293,-57.129,40.039
1706612763.322,-54.688,-146.484,-58.105,-64.941,46.875
1706612763.326,-53.711,-146.973,-63.477,-82.520,15.625
1706612763.330,-56.152,-135.742,-63.965,-73.730,-69.824
1706612763.334,-46.875,-135.254,-67.871,-58.105,-195.801
1706612763.338,-32.227,-140.625,-66.895,-51.758,46.875
1706612763.342,-41.992,-151.855,-66.406,-59.082,187.500
1706612763.346,-52.734,-139.648,-66.895,-78.125,19.043
1706612763.349,-61.035,-118.164,-64.453,-84.473,-68.848
1706612763.353,-33.203,-137.695,-62.500,-70.801,-35.645
1706612763.357,-29.785,-170.898,-61.523,-46.387,183.105
1706612763.361,-67.871,-125.488,-60.547,-68.359,68.359
1706612763.365,-57.129,-113.281,-55.664,-83.496,-164.551
1706612763.367,-52.734,-136.230,-57.129,-69.336,-57.617
1706612763.371,-67.871,-128.418,-58.105,-60.059,16.113
1706612763.375,-54.688,-126.465,-54.199,-44.922,8.789
1706612763.379,-45.410,-135.742,-54.199,-53.711,-21.484
1706612763.383,-28.809,-155.762,-63.477,-66.406,83.008
1706612763.387,-3.906,-139.648,-71.777,-68.359,199.707
1706612763.391,-16.113,-112.305,-65.918,-49.316,6.836
1706612763.394,-28.320,-123.535,-58.105,-46.875,-74.219
1706612763.398,-20.020,-156.738,-62.500,-51.270,79.102
1706612763.402,-4.395,-145.996,-68.359,-42.480,216.309
1706612763.406,3.418,-104.004,-63.477,-49.805,-56.641
1706612763.410,8.789,-126.465,-57.617,-37.109,-135.254
1706612763.413,26.855,-133.301,-54.199,-23.438,4.883
1706612763.417,12.695,-123.535,-55.176,-39.062,-19.531
1706612763.421,-7.324,-129.883,-53.223,-46.875,-86.426
1706612763.425,-1.953,-147.949,-52.246,-36.621,-67.871
1706612763.429,-8.789,-152.344,-56.641,-21.484,2.441
1706612763.433,-22.949,-146.973,-59.570,-9.277,-20.996
1706612763.437,-13.184,-141.113,-57.617,-19.531,34.668
1706612763.440,-20.996,-145.996,-53.711,-22.461,74.219
1706612763.444,-43.945,-155.273,-58.105,-25.879,246.094
1706612763.448,-42.480,-125.977,-56.152,-34.180,217.773
1706612763.452,-25.879,-110.840,-52.246,-17.578,-69.336
1706612763.456,-14.160,-142.578,-51.758,-6.836,-19.043
1706612763.457,-17.090,-148.926,-51.270,-27.832,62.012
1706612763.461,-27.832,-121.582,-50.293,-49.316,-54.688
1706612763.465,-31.250,-131.836,-50.781,-46.875,-133.301
1706612763.469,-23.926,-144.531,-52.734,-39.551,25.879
1706612763.473,-20.508,-137.207,-54.199,-35.156,119.141
1706612763.477,-26.855,-134.766,-52.734,-32.715,61.523
1706612763.481,-34.180,-130.859,-50.293,-38.574,125.000
1706612763.484,-24.902,-154.297,-56.641,-36.133,220.703
1706612763.488,-29.297,-146.484,-59.082,-23.926,329.102
1706612763.492,-48.828,-101.074,-48.828,-35.645,136.230
1706612763.496,-34.180,-122.559,-44.434,-40.527,-79.590
1706612763.500,-25.879,-143.066,-42.480,-42.480,-23.926
1706612763.503,-37.109,-126.465,-40.527,-49.805,-9.766
1706612763.507,-44.434,-112.793,-46.875,-46.875,-81.055
1706612763.511,-35.156,-138.184,-53.711,-36.621,-36.621
1706612763.515,-22.461,-144.043,-52.246,-31.250,104.492
1706612763.519,-35.156,-125.000,-54.688,-52.734,49.316
1706612763.523,-43.945,-138.672,-59.082,-58.594,52.246
1706612763.527,-34.668,-149.902,-58.594,-35.156,173.340
1706612763.530,-26.367,-150.879,-60.547,-27.344,275.391
1706612763.534,-28.320,-121.582,-61.035,-57.129,71.289
1706612763.538,-50.293,-112.793,-59.082,-72.754,-143.555
1706612763.542,-66.406,-137.207,-60.059,-66.895,18.555
1706612763.546,-58.105,-142.090,-64.941,-54.199,31.738
1706612763.548,-38.574,-126.953,-64.941,-40.527,7.812
1706612763.552,-27.832,-131.836,-64.453,-40.527,0.488
1706612763.556,-19.531,-157.715,-68.848,-50.293,70.801
1706612763.560,-28.320,-151.855,-70.312,-53.711,105.957
1706612763.564,-48.828,-128.418,-65.430,-46.875,34.668
1706612763.568,-39.062,-134.766,-62.500,-31.250,115.723
1706612763.572,-19.043,-162.598,-68.359,-18.555,312.500
1706612763.575,-41.992,-166.504,-71.777,-33.203,416.016
1706612763.579,-58.594,-119.141,-66.895,-67.871,65.918
1706612763.583,-41.504,-117.188,-61.523,-62.500,-90.332
1706612763.587,-37.598,-140.625,-63.477,-57.129,18.555
1706612763.591,-32.227,-138.184,-67.871,-54.688,-105.469
1706612763.594,-28.809,-134.766,-64.941,-47.852,-244.141
1706612763.598,-38.086,-149.414,-67.871,-55.664,-172.852
1706612763.602,-43.457,-153.320,-73.242,-48.340,-39.551
1706612763.606,-41.016,-146.973,-68.359,-41.504,-41.016
1706612763.610,-33.691,-156.738,-62.012,-51.758,-60.059
1706612763.614,-33.203,-159.180,-57.617,-60.547,31.250
1706612763.618,-34.180,-181.641,-63.477,-57.617,286.133
1706612763.621,-34.668,-147.949,-62.988,-55.176,224.609
1706612763.625,-32.227,-108.398,-57.129,-52.246,-21.973
1706612763.629,-30.762,-135.742,-58.594,-40.527,-5.859
1706612763.633,-35.156,-139.648,-59.570,-47.363,-3.418
1706612763.637,-38.574,-128.418,-58.105,-47.852,-60.547
1706612763.669,-47.363,-131.348,-60.059,-40.527,-32.715
1706612763.673,-28.320,-139.160,-63.477,-41.992,122.559
1706612763.677,-25.391,-138.672,-60.547,-36.621,12.695
1706612763.681,-34.668,-145.996,-60.059,-38.086,-56.641
1706612763.685,-27.832,-147.461,-56.641,-40.039,-21.973
1706612763.689,-35.156,-164.551,-59.570,-35.645,261.230
1706612763.693,-56.641,-159.180,-67.383,-52.246,480.469
1706612763.696,-52.734,-112.793,-64.453,-67.383,91.309
1706612763.700,-24.902,-120.117,-60.547,-54.688,-149.414
1706612763.704,-24.414,-141.602,-58.594,-43.457,33.203
1706612763.708,-31.738,-126.465,-53.223,-54.199,75.195
1706612763.712,-48.828,-118.652,-53.711,-58.594,-61.523
1706612763.687,-41.016,-142.090,-60.059,-53.223,-101.562
1706612763.691,-30.273,-150.879,-65.430,-62.988,-40.039
1706612763.695,-47.363,-138.672,-62.500,-66.895,-68.359
1706612763.699,-49.316,-131.348,-59.082,-64.941,-127.930
1706612763.703,-53.711,-143.555,-63.477,-59.570,-19.043
1706612763.707,-47.363,-158.691,-60.547,-60.547,12.207
1706612763.711,-36.133,-147.461,-58.105,-63.477,7.324
1706612763.714,-31.250,-126.465,-62.500,-62.988,70.312
1706612763.718,-42.480,-135.254,-60.547,-65.918,74.219
1706612763.722,-58.105,-166.504,-57.129,-46.387,312.988
1706612763.726,-58.105,-130.371,-60.547,-48.828,236.328
1706612763.730,-51.270,-105.957,-59.082,-69.336,-101.562
1706612763.742,-33.203,-135.742,-59.570,-61.523,-42.969
1706612763.746,-38.086,-136.230,-63.477,-62.500,2.441
1706612763.750,-53.711,-128.906,-64.941,-62.012,-53.223
1706612763.754,-44.922,-139.648,-63.965,-57.617,-27.832
1706612763.758,-28.809,-165.527,-62.988,-49.316,181.641
1706612763.762,-36.133,-157.227,-65.918,-62.012,324.707
1706612763.766,-52.246,-122.559,-63.965,-80.566,126.465
1706612763.769,-70.312,-125.977,-62.012,-71.289,-61.035
1706612763.773,-64.941,-151.855,-59.082,-61.035,79.590
1706612763.777,-31.738,-137.695,-57.617,-57.129,187.500
1706612763.781,-20.020,-113.281,-57.617,-66.406,-73.242
1706612763.785,-27.832,-137.207,-55.664,-67.871,-112.305
1706612763.789,-59.570,-140.625,-53.223,-64.941,26.367
1706612763.793,-78.125,-129.395,-52.246,-68.848,84.961
1706612763.797,-59.082,-132.324,-56.152,-73.242,89.355
1706612763.801,-41.504,-140.625,-53.711,-79.590,125.488
1706612763.805,-47.852,-147.461,-51.270,-85.938,66.406
1706612763.809,-41.016,-143.066,-54.199,-77.148,43.945
1706612763.813,-48.828,-129.395,-58.105,-67.871,82.520
1706612763.816,-40.039,-136.719,-57.129,-60.547,132.324
1706612763.820,-24.902,-147.461,-52.246,-55.664,288.086
1706612763.824,-41.504,-114.746,-47.852,-73.730,90.820
1706612763.828,-46.387,-114.746,-46.875,-64.453,-123.535
1706612763.832,-40.527,-134.766,-45.898,-39.551,-19.531
1706612763.835,-36.621,-135.742,-43.945,-45.898,-55.176
1706612763.839,-35.156,-137.207,-44.434,-62.012,-76.172
1706612763.843,-37.109,-126.465,-41.016,-67.383,-34.668
1706612763.847,-46.387,-149.414,-39.551,-53.711,127.930
1706612763.851,-52.734,-151.855,-37.598,-48.828,291.504
1706612763.855,-40.039,-121.094,-39.551,-47.363,62.012
1706612763.859,-33.691,-119.629,-42.969,-59.570,7.812
1706612763.862,-47.363,-149.414,-46.875,-64.941,151.855
1706612763.866,-47.363,-144.531,-49.805,-56.152,151.367
1706612763.870,-54.199,-102.051,-50.293,-60.059,-69.336
1706612763.874,-41.504,-127.930,-58.105,-57.129,-73.242
1706612763.878,-42.480,-135.742,-59.082,-64.941,-35.156
1706612763.879,-58.594,-119.141,-53.711,-79.102,-135.742
1706612763.883,-40.527,-118.164,-52.246,-71.777,-138.672
1706612763.887,-46.387,-137.207,-56.152,-51.270,-61.523
1706612763.891,-56.152,-150.879,-56.641,-48.828,8.789
1706612763.895,-36.133,-135.742,-56.152,-67.871,56.641
1706612763.899,-30.762,-132.324,-62.500,-73.730,118.164
1706612763.903,-38.574,-136.230,-63.477,-67.383,90.332
1706612763.906,-43.945,-161.621,-56.152,-57.129,286.133
1706612763.910,-45.898,-138.672,-50.293,-60.547,306.641
1706612763.914,-46.387,-111.328,-55.176,-72.754,-104.004
1706612763.918,-55.176,-143.066,-61.523,-78.613,11.230
1706612763.922,-70.801,-145.020,-60.547,-78.125,100.586
1706612763.922,-58.594,-128.418,-56.152,-67.383,-77.637
1706612763.926,-32.227,-132.324,-54.199,-53.711,-86.914
1706612763.930,-44.434,-146.973,-57.129,-53.711,-45.410
1706612763.934,-51.758,-142.090,-53.223,-61.035,90.332
1706612763.938,-42.480,-139.160,-52.246,-67.383,120.117
1706612763.942,-53.711,-146.973,-59.570,-76.172,-0.488
1706612763.946,-46.387,-164.062,-62.500,-64.941,155.273
1706612763.949,-34.180,-183.594,-55.664,-47.363,505.371
1706612763.953,-53.711,-139.648,-53.223,-69.824,243.164
1706612763.957,-59.570,-122.070,-56.641,-89.355,-133.789
1706612763.961,-55.664,-141.113,-54.199,-75.195,-49.805
1706612763.965,-44.434,-133.301,-55.176,-68.848,-90.332
1706612763.970,-35.156,-138.184,-57.129,-66.406,-162.598
1706612763.974,-23.926,-145.508,-58.105,-63.477,-102.051
1706612763.978,-28.809,-142.090,-59.082,-68.848,0.000
1706612763.982,-48.828,-134.766,-62.012,-73.730,-16.113
1706612763.986,-55.664,-141.113,-62.500,-67.383,-98.145
1706612763.990,-40.039,-158.691,-57.129,-55.664,141.113
1706612763.994,-29.297,-159.180,-58.105,-56.641,439.941
1706612763.997,-35.645,-125.977,-58.105,-65.430,125.977
1706612764.001,-42.969,-126.953,-56.152,-69.336,-134.277
1706612764.005,-55.664,-157.715,-58.594,-59.570,-15.137
1706612764.009,-52.734,-156.250,-60.059,-50.781,53.711
1706612764.013,-51.270,-126.465,-62.012,-67.383,-33.691
1706612764.015,-43.457,-136.230,-64.453,-72.754,-128.906
1706612764.019,-47.363,-145.020,-63.965,-68.848,-135.742
1706612764.023,-50.781,-139.160,-58.594,-56.641,-102.051
1706612764.027,-27.344,-140.625,-55.176,-58.105,-31.738
1706612764.031,-39.551,-136.719,-60.059,-71.289,-23.438
1706612764.035,-50.781,-164.062,-62.500,-71.289,188.477
1706612764.039,-53.711,-165.527,-60.547,-60.547,403.809
1706612764.042,-72.266,-111.328,-59.082,-57.129,80.078
1706612764.046,-62.500,-118.652,-59.570,-57.129,-143.066
1706612764.050,-45.410,-136.230,-62.988,-61.035,-111.816
1706612764.054,-41.992,-135.742,-60.547,-67.871,-106.934
1706612764.058,-37.598,-135.742,-60.547,-71.777,-157.227
1706612764.062,-31.250,-139.648,-62.988,-57.129,-134.766
1706612764.066,-36.133,-150.879,-60.547,-47.363,11.719
1706612764.070,-51.270,-134.766,-58.594,-62.012,3.418
1706612764.074,-48.340,-123.047,-57.129,-72.754,-88.379
1706612764.078,-41.504,-136.719,-61.035,-69.824,-79.590
1706612764.082,-50.293,-171.387,-68.848,-58.594,298.828
1706612764.086,-32.227,-172.363,-72.754,-49.805,476.562
1706612764.089,-28.809,-146.484,-68.359,-49.805,339.355
1706612764.093,-51.758,-130.371,-62.012,-65.918,204.102
1706612764.097,-41.016,-122.559,-62.988,-74.219,39.062
1706612764.101,-41.016,-116.211,-60.547,-62.012,-41.992
1706612764.105,-58.105,-123.047,-58.594,-65.430,-153.809
1706612764.116,-51.270,-145.020,-65.918,-80.078,-57.617
1706612764.120,-44.922,-140.137,-62.500,-84.961,-6.836
1706612764.124,-49.316,-124.023,-56.152,-82.520,-162.598
1706612764.128,-48.828,-127.441,-54.688,-64.453,-53.223
1706612764.132,-32.715,-139.160,-56.641,-50.781,198.730
1706612764.136,-16.602,-162.598,-62.012,-46.875,480.469
1706612764.140,-17.578,-132.812,-63.477,-61.523,493.164
1706612764.143,-17.578,-101.562,-61.523,-73.730,153.320
1706612764.147,-38.086,-108.887,-65.918,-66.406,-31.738
1706612764.151,-34.668,-112.793,-65.918,-73.242,-78.125
1706612764.155,-3.418,-116.699,-64.453,-87.891,-116.699
1706612764.159,-0.488,-125.488,-65.918,-89.844,-84.473
1706612764.162,-20.020,-125.488,-62.988,-90.820,-81.543
1706612764.166,-30.762,-115.234,-63.965,-83.008,-112.305
1706612764.170,-46.387,-119.629,-67.871,-61.035,-104.980
1706612764.174,-52.734,-138.184,-66.895,-41.992,-13.672
1706612764.178,-44.434,-143.066,-65.918,-52.734,21.973
1706612764.182,-50.293,-134.766,-64.941,-72.266,-26.855
1706612764.186,-44.434,-123.047,-58.105,-64.941,73.242
1706612764.189,-22.949,-125.977,-56.152,-33.203,156.250
1706612764.193,-17.578,-140.625,-59.570,-10.254,204.102
1706612764.197,-40.039,-113.281,-52.734,-48.828,19.043
1706612764.201,-58.105,-117.676,-51.270,-78.125,-151.855
1706612764.205,-50.781,-148.926,-58.105,-59.570,-53.223
1706612764.221,-59.082,-151.367,-57.129,-68.359,-41.992
1706612764.225,-74.707,-139.648,-53.711,-80.566,-47.363
1706612764.229,-65.918,-141.113,-53.223,-85.938,-89.844
1706612764.233,-67.871,-170.898,-57.129,-94.727,115.723
1706612764.237,-69.824,-167.480,-58.105,-91.797,244.141
1706612764.241,-75.684,-141.602,-55.664,-93.750,40.039
1706612764.245,-93.262,-157.715,-57.129,-102.539,83.496
1706612764.248,-89.355,-138.672,-50.781,-87.402,84.961
1706612764.252,-90.332,-130.371,-45.410,-66.895,-2.930
1706612764.256,-88.867,-159.180,-45.898,-66.406,155.273
1706612764.260,-76.172,-124.023,-41.504,-77.637,3.418
1706612764.264,-65.430,-120.605,-38.574,-76.172,-180.664
1706612764.267,-53.711,-143.555,-42.480,-70.801,-76.660
1706612764.271,-64.453,-139.648,-47.852,-71.289,-129.883
1706612764.275,-61.523,-138.672,-51.270,-61.523,-242.676
1706612764.279,-47.363,-141.113,-51.270,-58.105,-119.629
1706612764.283,-50.293,-153.320,-48.828,-58.105,-34.668
1706612764.287,-56.641,-156.738,-51.270,-59.082,-18.555
1706612764.291,-60.059,-151.855,-57.129,-58.594,71.777
1706612764.294,-44.922,-131.348,-48.340,-50.293,81.055
1706612764.298,-34.668,-167.480,-49.316,-47.363,275.879
1706612764.302,-50.293,-181.641,-61.035,-68.848,329.102
1706612764.306,-90.820,-125.977,-81.055,-110.840,-15.625
1706612764.310,-115.723,-94.238,-96.680,-122.559,-106.445
1706612764.311,-62.500,-114.258,-75.684,-80.078,-78.125
1706612764.315,-65.918,-142.090,-69.336,-79.590,-5.859
1706612764.319,-151.855,-69.824,-118.652,-174.805,-55.176
1706612764.323,-136.719,-72.266,-104.980,-155.273,-121.094
1706612764.327,-82.520,-173.828,-47.363,-49.316,103.027
1706612764.331,-103.516,-117.676,-62.988,-94.238,107.910
1706612764.335,-126.465,-63.965,-79.590,-154.785,4.395
1706612764.338,-149.414,-144.531,-90.332,-186.035,-54.199
1706612764.342,-181.641,-108.398,-95.703,-198.730,176.758
1706612764.346,-196.289,-2.930,-76.172,-177.734,96.191
1706612764.350,-219.727,-60.059,-80.566,-195.312,-144.043
1706612764.354,-191.895,-145.996,-60.547,-173.828,-62.988
1706612764.356,-191.895,-102.539,-80.078,-216.309,-81.543
1706612764.360,-289.062,-36.133,-127.441,-304.199,-96.680
1706612764.364,-240.723,-80.078,-62.500,-221.191,-107.422
1706612764.368,-168.457,-130.371,-23.438,-156.250,26.855
1706612764.372,-174.805,-94.727,-55.176,-185.059,43.945
1706612764.376,-214.355,-105.469,-76.172,-213.379,-100.586
1706612764.380,-217.285,-130.859,-62.500,-187.012,18.066
1706612764.383,-207.031,-133.301,-56.641,-155.273,212.891
1706612764.387,-219.727,-111.816,-62.012,-165.527,170.898
1706612764.391,-194.824,-97.168,-64.941,-166.504,32.715
1706612764.395,-157.715,-139.160,-67.871,-158.203,76.660
1706612764.399,-143.555,-151.855,-65.918,-156.738,166.992
1706612764.402,-145.508,-136.230,-59.082,-135.254,26.855
1706612764.406,-156.250,-148.438,-55.664,-116.699,-14.648
1706612764.410,-144.531,-162.598,-52.734,-101.562,61.035
1706612764.414,-121.582,-179.688,-48.828,-91.309,165.527
1706612764.418,-119.141,-165.527,-42.969,-101.562,47.852
1706612764.422,-116.699,-175.781,-44.922,-84.961,51.270
1706612764.426,-83.984,-202.148,-50.781,-61.523,127.441
1706612764.429,-50.293,-213.379,-56.152,-58.105,270.508
1706612764.433,-43.457,-176.758,-52.246,-61.523,94.727
1706612764.437,-45.898,-170.898,-48.828,-69.824,-159.668
1706612764.441,-35.156,-192.871,-47.852,-54.199,-106.445
1706612764.445,-43.945,-188.477,-45.898,-34.668,-74.707
1706612764.448,-38.086,-189.941,-49.805,-37.598,-34.668
1706612764.452,-16.113,-187.988,-48.340,-42.480,-74.707
1706612764.456,-15.625,-197.266,-49.316,-47.852,-31.250
1706612764.460,-27.344,-179.199,-50.781,-46.875,-22.949
1706612764.464,-27.344,-165.527,-45.410,-27.832,-111.328
1706612764.468,-3.418,-176.270,-48.828,-33.203,-55.176
1706612764.472,10.254,-191.406,-55.176,-41.016,184.082
1706612764.475,6.836,-166.504,-52.734,-39.551,241.211
1706612764.479,2.930,-138.184,-41.992,-36.621,-68.848
1706612764.483,2.441,-159.180,-41.016,-26.367,-101.562
1706612764.487,-14.160,-163.574,-47.363,-30.273,0.488
1706612764.491,1.465,-146.484,-48.828,-44.434,-34.668
1706612764.506,11.719,-148.926,-43.945,-55.664,-57.129
1706612764.510,-1.465,-160.156,-42.480,-40.039,30.762
1706612764.514,2.441,-163.574,-43.457,-9.766,330.078
1706612764.518,-5.371,-135.254,-45.898,-15.625,225.098
1706612764.522,-3.418,-128.906,-51.270,-30.762,11.230
1706612764.526,8.301,-177.734,-58.105,-36.133,131.836
1706612764.530,-0.488,-205.566,-59.570,-34.180,387.695
1706612764.533,5.371,-150.879,-52.734,-36.621,221.191
1706612764.537,9.766,-132.324,-50.293,-25.879,-83.984
1706612764.541,8.789,-158.691,-54.199,-15.625,-70.801
1706612764.545,16.602,-146.484,-48.828,-34.180,-80.566
1706612764.549,4.395,-138.184,-41.992,-37.598,-152.344
1706612764.538,-3.418,-140.625,-45.898,-24.414,-135.254
1706612764.542,-0.488,-146.484,-52.246,-19.043,-34.180
1706612764.546,7.324,-133.789,-55.176,-21.484,-26.367
1706612764.550,5.859,-127.930,-52.734,-32.715,-115.723
1706612764.554,-2.930,-142.090,-55.176,-34.668,-85.449
1706612764.558,-5.859,-161.621,-61.523,-25.879,181.152
